Date(EGSE);"HK_P5V0_ANA(raw)";"HK_P5V0_ANA(V)";"HK_P3V3_ANA(raw)";"HK_P3V3_ANA(V)";"HK_P2V5_ANA(raw)";"HK_P2V5_ANA(V)";"HK_P1V8_ANA(raw)";"HK_P1V8_ANA(V)";"HK_M2V5_ANA(raw)";"HK_M2V5_ANA(V)";"HK_M5V0_ANA(raw)";"HK_M5V0_ANA(V)";"HK_P3V3_DIG(raw)";"HK_P3V3_DIG(V)";"HK_P2V5_DIG(raw)";"HK_P2V5_DIG(V)";"HK_P1V2_DIG(raw)";"HK_P1V2_DIG(V)";"HK_TEMP_AVE(raw)";"HK_TEMP_AVE(°C)";"HK_TEMP_MAX(raw)";"HK_TEMP_MAX(°C)";"HK_P2V5_AUX(raw)";"HK_P2V5_AUX(V)";"HK_VREF_TEMP(raw)";"HK_VREF_TEMP(V)";"HK_VREF_R2R(raw)";"HK_VREF_R2R(V)";"DELOCK_FLAG(raw)";"DELOCK_FLAG()";"DMX_hks_15(raw)";"DMX_hks_15()";"DMX_hks_16(raw)";"DMX_hks_16()";"TMTC OK Board Temp 1()";"TMTC OK Board Temp 2()";"TMTC OK FPGA Temp()"
23/10/2024 13:44:33;2013;4.8806;1932;3.1112;1913;2.4081;1926;1.7205;1947;-2.4837;1964;-5.0085;1953;3.1602;1920;2.5195;1933;1.1445;2619;27.9027;2995;30.7957;1916;2.4079;1981;2.4995;2038;3.2885;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.3
23/10/2024 13:44:35;2013;4.8806;1932;3.1112;1913;2.4081;1927;1.7214;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1931;1.1434;2622;27.9972;2997;30.8389;1917;2.4092;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.3
23/10/2024 13:44:36;2013;4.8806;1932;3.1112;1912;2.4068;1927;1.7214;1946;-2.4824;1964;-5.0085;1953;3.1602;1920;2.5195;1932;1.1440;2625;28.0917;3000;30.9037;1917;2.4092;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;33.1;32.4;35.3
23/10/2024 13:44:37;2012;4.8782;1932;3.1112;1912;2.4068;1925;1.7196;1946;-2.4824;1964;-5.0085;1952;3.1586;1921;2.5208;1932;1.1440;2626;28.1232;2998;30.8605;1919;2.4117;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.5;35.0
23/10/2024 13:44:38;2012;4.8782;1932;3.1112;1913;2.4081;1925;1.7196;1946;-2.4824;1963;-5.0059;1953;3.1602;1920;2.5195;1932;1.1440;2628;28.1862;2998;30.8605;1917;2.4092;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.5;35.0
23/10/2024 13:44:39;2013;4.8806;1932;3.1112;1913;2.4081;1926;1.7205;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1933;1.1445;2635;28.4067;3003;30.9684;1916;2.4079;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.5;35.0
23/10/2024 13:44:40;2012;4.8782;1932;3.1112;1913;2.4081;1925;1.7196;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1932;1.1440;2632;28.3122;3002;30.9469;1916;2.4079;1981;2.4995;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.5;35.0
23/10/2024 13:44:41;2013;4.8806;1932;3.1112;1913;2.4081;1926;1.7205;1947;-2.4837;1966;-5.0136;1953;3.1602;1922;2.5221;1932;1.1440;2638;28.5012;3004;30.9900;1918;2.4104;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.5;35.0
23/10/2024 13:44:42;2013;4.8806;1932;3.1112;1912;2.4068;1924;1.7187;1946;-2.4824;1964;-5.0085;1953;3.1602;1920;2.5195;1932;1.1440;2637;28.4697;3005;31.0116;1915;2.4067;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.2
23/10/2024 13:44:43;2014;4.8830;1932;3.1112;1912;2.4068;1927;1.7214;1946;-2.4824;1964;-5.0085;1954;3.1618;1922;2.5221;1933;1.1445;2641;28.5957;3008;31.0764;1918;2.4104;1981;2.4995;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.2
23/10/2024 13:44:44;2011;4.8758;1932;3.1112;1913;2.4081;1926;1.7205;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1931;1.1434;2649;28.8477;3009;31.0980;1916;2.4079;1980;2.4983;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.2
23/10/2024 13:44:45;2012;4.8782;1932;3.1112;1913;2.4081;1927;1.7214;1947;-2.4837;1964;-5.0085;1953;3.1602;1921;2.5208;1932;1.1440;2646;28.7532;3010;31.1196;1916;2.4079;1979;2.4970;2037;3.2869;0;0.0000;0;0.0000;0;0.0000;32.9;32.4;35.2
